Year,Age,Tm,Pos,No.,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,AV,Awards
2007*+,22,SFO,RILB,52,16,16,0,0,0,0,5,2,0,1,0,0,4,174,136,38,8,7,,17,AP DRoY-1 AP DPoY-7 AP1 PB
2008*,23,SFO,MLB,52,16,16,1,86,1,86,10,1,0,1,0,0,1,141,109,32,8,3,,13,AP2 PB
2009*+,24,SFO,RILB,52,16,16,3,33,1,23,8,3,0,0,0,0,4,152,114,38,13,11,,20,AP1 PB
2010*+,25,SFO,RILB,52,15,15,0,0,0,0,5,2,0,0,0,0,6,128,101,27,9,7,,14,AP1 PB
2011*+,26,SFO,RILB,52,13,13,1,10,0,10,12,4,0,2,0,0,2,97,74,23,7,4,,16,AP DPoY-5 AP1 PB
2012*+,27,SFO,RILB,52,16,16,2,2,0,2,9,2,0,1,3,0,0.5,120,88,32,5,3,,15,AP1 PB
2013*,28,SFO,RILB,52,14,14,0,0,0,0,1,2,0,0,0,0,3,104,82,22,10,5,,10,PB
2014,29,SFO,rilb,52,6,6,1,0,0,0,3,,,,,,0,34,29,5,0,1,,3,
Career,,,,,112,112,8,131,2,86,53,16,0,5,3,0,20.5,950,733,217,60,41,,108,
